,month_num,day,balance
19428,8,6,71
19429,8,6,38
19430,8,6,2576
19431,8,6,500
19432,8,6,4333
19433,8,6,5003
19434,8,6,0
19435,8,6,-832
19436,8,6,2091
19437,8,6,339
19438,8,6,1815
19439,8,6,0
19440,8,6,223
19441,8,6,0
19442,8,6,2850
19443,8,6,706
19444,8,6,7098
19445,8,6,5389
40654,8,6,0
40655,8,6,1548
40656,8,6,1624
40657,8,6,2994
40658,8,6,3140
40659,8,6,163
40660,8,6,138
40661,8,6,81
40662,8,6,938
40663,8,6,491
40664,8,6,7386
40665,8,6,1176
40666,8,6,6857
40667,8,6,2812
40668,8,6,0
40669,8,6,5127
40670,8,6,0
40671,8,6,74
40672,8,6,0
40673,8,6,0
40674,8,6,7819
40675,8,6,64
40676,8,6,5539
40677,8,6,162
40678,8,6,4829
40679,8,6,4717
40680,8,6,701
40681,8,6,3
44456,8,6,347
44457,8,6,2283
44458,8,6,256
44459,8,6,-197
44460,8,6,1536
44461,8,6,446
44462,8,6,5
44463,8,6,401
44464,8,6,216
44465,8,6,565
44466,8,6,0
44467,8,6,1536
44468,8,6,476
44469,8,6,-32
44470,8,6,1348
44471,8,6,0
44472,8,6,228
44473,8,6,1859
44474,8,6,2306
44475,8,6,4596
19446,8,7,4043
19447,8,7,6812
19448,8,7,0
19449,8,7,1097
19450,8,7,418
19451,8,7,0
19452,8,7,94
19453,8,7,10077
19454,8,7,291
19455,8,7,0
19456,8,7,2635
19457,8,7,1055
19458,8,7,1660
19459,8,7,420
19460,8,7,106
19461,8,7,2505
19462,8,7,11754
19463,8,7,-323
19464,8,7,791
19465,8,7,3813
19466,8,7,0
19467,8,7,634
19468,8,7,0
19469,8,7,649
19470,8,7,2603
19471,8,7,67
19472,8,7,873
19473,8,7,2283
19474,8,7,-34
19475,8,7,284
19476,8,7,340
19477,8,7,40
19478,8,7,1349
19479,8,7,674
19480,8,7,566
19481,8,7,1663
19482,8,7,20
19483,8,7,1732
19484,8,7,3120
19485,8,7,1076
19486,8,7,183
19487,8,7,1104
19488,8,7,54
19489,8,7,3070
19490,8,7,868
19491,8,7,4765
19492,8,7,2690
19493,8,7,46
19494,8,7,406
19495,8,7,3690
19496,8,7,371
19497,8,7,260
19498,8,7,204
19499,8,7,205
19500,8,7,5340
19501,8,7,-347
19502,8,7,424
19503,8,7,60
19504,8,7,595
19505,8,7,463
19506,8,7,20
19507,8,7,3098
19508,8,7,741
19509,8,7,1572
19510,8,7,77
19511,8,7,234
19512,8,7,246
19513,8,7,311
19514,8,7,635
19515,8,7,283
19516,8,7,804
19517,8,7,3395
19518,8,7,597
19519,8,7,546
19520,8,7,684
19521,8,7,312
19522,8,7,4023
19523,8,7,1086
19524,8,7,0
19525,8,7,0
19526,8,7,17
19527,8,7,1738
19528,8,7,-54
19529,8,7,4953
19530,8,7,-363
19531,8,7,124
19532,8,7,10273
19533,8,7,1477
19534,8,7,1675
19535,8,7,12
19536,8,7,4108
19537,8,7,0
19538,8,7,-485
19539,8,7,0
19540,8,7,540
19541,8,7,613
19542,8,7,-131
19543,8,7,1390
19544,8,7,1010
19545,8,7,13
19546,8,7,-232
19547,8,7,277
19548,8,7,597
19549,8,7,1265
19550,8,7,83
19551,8,7,1048
19552,8,7,616
19553,8,7,153
19554,8,7,175
19555,8,7,1318
19556,8,7,-471
19557,8,7,470
19558,8,7,170
19559,8,7,7747
19560,8,7,-127
19561,8,7,79
19562,8,7,1654
19563,8,7,3107
19564,8,7,100
19565,8,7,4495
19566,8,7,441
19567,8,7,694
19568,8,7,3469
19569,8,7,543
19570,8,7,23
19571,8,7,10
19572,8,7,369
19573,8,7,641
19574,8,7,5569
19575,8,7,5059
19576,8,7,1514
19577,8,7,5999
19578,8,7,2315
19579,8,7,663
19580,8,7,2008
19581,8,7,14355
19582,8,7,423
19583,8,7,-1781
19584,8,7,-556
19585,8,7,983
19586,8,7,4235
19587,8,7,1175
19588,8,7,176
19589,8,7,787
19590,8,7,150
19591,8,7,35
19592,8,7,1288
19593,8,7,317
19594,8,7,970
19595,8,7,-23
19596,8,7,1969
19597,8,7,200
19598,8,7,998
19599,8,7,1093
19600,8,7,15904
19601,8,7,1583
19602,8,7,753
19603,8,7,112
19604,8,7,812
19605,8,7,152
19606,8,7,1515
19607,8,7,9680
19608,8,7,3330
19609,8,7,0
19610,8,7,1403
19611,8,7,2666
19612,8,7,169
19613,8,7,4291
19614,8,7,6822
19615,8,7,1176
19616,8,7,1
19617,8,7,0
19618,8,7,0
19619,8,7,123
19620,8,7,445
19621,8,7,173
19622,8,7,489
19623,8,7,577
19624,8,7,3462
19625,8,7,1966
19626,8,7,309
19627,8,7,1791
19628,8,7,20
19629,8,7,770
19630,8,7,349
19631,8,7,6557
19632,8,7,4719
19633,8,7,3915
19634,8,7,1308
19635,8,7,5239
19636,8,7,5733
19637,8,7,1388
19638,8,7,192
19639,8,7,359
19640,8,7,333
19641,8,7,46
19642,8,7,71
19643,8,7,1371
19644,8,7,834
19645,8,7,2430
19646,8,7,2125
19647,8,7,675
19648,8,7,320
19649,8,7,754
19650,8,7,4547
19651,8,7,231
19652,8,7,22
19653,8,7,225
19654,8,7,416
19655,8,7,746
19656,8,7,1500
19657,8,7,4490
19658,8,7,0
19659,8,7,2098
19660,8,7,632
19661,8,7,0
19662,8,7,53
19663,8,7,319
19664,8,7,1002
19665,8,7,399
19666,8,7,3176
19667,8,7,255
19668,8,7,7303
19669,8,7,-824
19670,8,7,584
19671,8,7,1214
19672,8,7,676
19673,8,7,0
19674,8,7,256
19675,8,7,224
19676,8,7,83
19677,8,7,-334
19678,8,7,-803
19679,8,7,724
19680,8,7,1038
19681,8,7,2611
19682,8,7,790
19683,8,7,651
19684,8,7,0
19685,8,7,-479
19686,8,7,196
19687,8,7,5
19688,8,7,15298
19689,8,7,10950
19690,8,7,2657
19691,8,7,1956
19692,8,7,554
19693,8,7,0
19694,8,7,927
19695,8,7,2813
19696,8,7,283
19697,8,7,605
19698,8,7,127
19699,8,7,760
19700,8,7,55
19701,8,7,1181
19702,8,7,5145
19703,8,7,3360
19704,8,7,3831
19705,8,7,474
19706,8,7,374
19707,8,7,6
19708,8,7,1945
19709,8,7,312
19710,8,7,101
19711,8,7,227
19712,8,7,3149
19713,8,7,1059
19714,8,7,219
19715,8,7,649
19716,8,7,1192
19717,8,7,0
19718,8,7,678
19719,8,7,0
19720,8,7,5235
19721,8,7,7487
19722,8,7,162
19723,8,7,768
19724,8,7,2819
19725,8,7,740
19726,8,7,2376
19727,8,7,0
19728,8,7,171
19729,8,7,506
19730,8,7,801
19731,8,7,1138
19732,8,7,2316
19733,8,7,1097
19734,8,7,0
19735,8,7,654
19736,8,7,5334
19737,8,7,410
19738,8,7,183
19739,8,7,6419
19740,8,7,0
19741,8,7,555
19742,8,7,248
19743,8,7,1713
19744,8,7,5122
40682,8,7,35
40683,8,7,405
40684,8,7,62
40685,8,7,168
40686,8,7,4297
40687,8,7,66
40688,8,7,3895
40689,8,7,10532
40690,8,7,4693
40691,8,7,0
40692,8,7,501
40693,8,7,5464
40694,8,7,201
40695,8,7,776
40696,8,7,1536
40697,8,7,9064
40698,8,7,6983
40699,8,7,2
40700,8,7,8103
40701,8,7,1536
40702,8,7,1612
40703,8,7,1116
40704,8,7,171
40705,8,7,1211
40706,8,7,96
40707,8,7,390
40708,8,7,795
40709,8,7,4041
40710,8,7,638
40711,8,7,2476
40712,8,7,2354
40713,8,7,262
40714,8,7,318
40715,8,7,6400
40716,8,7,5361
40717,8,7,697
40718,8,7,0
40719,8,7,1534
40720,8,7,0
40721,8,7,145
40722,8,7,305
40723,8,7,3403
40724,8,7,687
40725,8,7,677
40726,8,7,1092
40727,8,7,1076
40728,8,7,7050
40729,8,7,905
40730,8,7,2971
40731,8,7,538
40732,8,7,2600
40733,8,7,2226
40734,8,7,0
40735,8,7,1034
19745,8,8,0
19746,8,8,2
19747,8,8,174
19748,8,8,5102
19749,8,8,3
19750,8,8,231
19751,8,8,2327
19752,8,8,2126
19753,8,8,449
19754,8,8,37
19755,8,8,-4
19756,8,8,1785
19757,8,8,1517
19758,8,8,7
19759,8,8,326
19760,8,8,208
19761,8,8,507
19762,8,8,18
19763,8,8,0
19764,8,8,980
19765,8,8,648
19766,8,8,73
19767,8,8,5450
19768,8,8,178
19769,8,8,162
19770,8,8,409
19771,8,8,2123
19772,8,8,900
19773,8,8,161
19774,8,8,2325
19775,8,8,9608
19776,8,8,38
19777,8,8,-98
19778,8,8,162
19779,8,8,30
19780,8,8,3333
19781,8,8,659
19782,8,8,2893
19783,8,8,-3
19784,8,8,0
19785,8,8,66721
19786,8,8,379
19787,8,8,2978
19788,8,8,872
19789,8,8,5204
19790,8,8,413
19791,8,8,1361
19792,8,8,1388
19793,8,8,1108
19794,8,8,1493
19795,8,8,42045
19796,8,8,5177
19797,8,8,2071
19798,8,8,3177
19799,8,8,6
19800,8,8,1463
19801,8,8,345
19802,8,8,-163
19803,8,8,84
19804,8,8,-218
19805,8,8,1064
19806,8,8,370
19807,8,8,5833
19808,8,8,0
19809,8,8,902
19810,8,8,180
19811,8,8,881
19812,8,8,8119
19813,8,8,1909
19814,8,8,674
19815,8,8,2427
19816,8,8,1216
19817,8,8,581
19818,8,8,630
19819,8,8,530
19820,8,8,2116
19821,8,8,1209
19822,8,8,1503
19823,8,8,405
19824,8,8,1903
19825,8,8,958
19826,8,8,369
19827,8,8,1808
19828,8,8,1975
19829,8,8,7
19830,8,8,900
19831,8,8,3590
19832,8,8,500
19833,8,8,82
19834,8,8,0
19835,8,8,181
19836,8,8,331
19837,8,8,578
19838,8,8,0
19839,8,8,8229
19840,8,8,107
19841,8,8,5550
19842,8,8,135
19843,8,8,1352
19844,8,8,172
19845,8,8,1585
19846,8,8,238
19847,8,8,671
19848,8,8,2975
19849,8,8,101
19850,8,8,221
19851,8,8,2731
19852,8,8,224
19853,8,8,328
19854,8,8,1150
19855,8,8,6880
19856,8,8,1424
19857,8,8,2142
19858,8,8,172
19859,8,8,12928
19860,8,8,311
19861,8,8,2934
19862,8,8,3288
19863,8,8,1433
19864,8,8,17
19865,8,8,853
19866,8,8,0
19867,8,8,105
19868,8,8,6
19869,8,8,74
19870,8,8,581
19871,8,8,187
19872,8,8,947
19873,8,8,179
19874,8,8,805
19875,8,8,-257
19876,8,8,0
19877,8,8,10772
19878,8,8,6961
19879,8,8,8259
19880,8,8,19348
19881,8,8,43
19882,8,8,134
19883,8,8,3939
19884,8,8,390
19885,8,8,1034
19886,8,8,1047
19887,8,8,252
19888,8,8,7138
19889,8,8,0
19890,8,8,1015
19891,8,8,63
19892,8,8,1076
19893,8,8,1788
19894,8,8,165
19895,8,8,-16
19896,8,8,9506
19897,8,8,1821
19898,8,8,2744
19899,8,8,504
19900,8,8,3168
19901,8,8,340
19902,8,8,3161
19903,8,8,315
19904,8,8,2604
19905,8,8,2406
19906,8,8,-805
19907,8,8,1596
19908,8,8,28
19909,8,8,8422
19910,8,8,88
19911,8,8,827
19912,8,8,290
19913,8,8,-125
19914,8,8,0
19915,8,8,3242
19916,8,8,700
19917,8,8,478
19918,8,8,4877
19919,8,8,0
19920,8,8,4843
19921,8,8,4359
19922,8,8,37
19923,8,8,171
19924,8,8,40
19925,8,8,9997
19926,8,8,10
19927,8,8,260
19928,8,8,-344
19929,8,8,815
19930,8,8,59
19931,8,8,1264
19932,8,8,2739
19933,8,8,324
19934,8,8,75
19935,8,8,1047
19936,8,8,-1
19937,8,8,5581
19938,8,8,2723
19939,8,8,811
19940,8,8,221
19941,8,8,3002
19942,8,8,535
19943,8,8,326
19944,8,8,2215
19945,8,8,146
19946,8,8,4415
19947,8,8,5266
19948,8,8,116
19949,8,8,0
19950,8,8,940
19951,8,8,9304
19952,8,8,942
19953,8,8,222
19954,8,8,-534
19955,8,8,0
19956,8,8,93
19957,8,8,944
19958,8,8,2148
19959,8,8,19
19960,8,8,3353
19961,8,8,5244
19962,8,8,275
19963,8,8,46
19964,8,8,1190
19965,8,8,2374
19966,8,8,21510
19967,8,8,723
19968,8,8,1074
19969,8,8,823
19970,8,8,2300
19971,8,8,759
19972,8,8,1625
19973,8,8,254
19974,8,8,11
19975,8,8,3577
19976,8,8,213
19977,8,8,2900
19978,8,8,0
19979,8,8,308
19980,8,8,1987
19981,8,8,316
19982,8,8,5016
19983,8,8,881
19984,8,8,523
19985,8,8,84
19986,8,8,2907
19987,8,8,1963
19988,8,8,1868
19989,8,8,484
19990,8,8,131
19991,8,8,19
19992,8,8,2711
19993,8,8,3786
19994,8,8,120
19995,8,8,298
19996,8,8,223
19997,8,8,1909
19998,8,8,745
19999,8,8,-468
20000,8,8,77
20001,8,8,1468
20002,8,8,8844
20003,8,8,6127
20004,8,8,0
20005,8,8,1190
20006,8,8,4388
20007,8,8,1171
20008,8,8,1264
20009,8,8,2957
20010,8,8,2083
20011,8,8,949
20012,8,8,483
20013,8,8,1639
20014,8,8,801
20015,8,8,10088
20016,8,8,2455
20017,8,8,2
20018,8,8,274
20019,8,8,1707
20020,8,8,832
20021,8,8,196
20022,8,8,795
20023,8,8,1
20024,8,8,2768
20025,8,8,800
20026,8,8,2093
20027,8,8,591
20028,8,8,98
20029,8,8,367
20030,8,8,167
20031,8,8,778
20032,8,8,443
20033,8,8,3003
20034,8,8,2385
20035,8,8,11971
20036,8,8,344
20037,8,8,2745
20038,8,8,571
20039,8,8,1103
20040,8,8,3897
20041,8,8,1795
20042,8,8,4
20043,8,8,229
20044,8,8,432
20045,8,8,269
20046,8,8,254
20047,8,8,2846
20048,8,8,257
20049,8,8,1765
20050,8,8,7982
20051,8,8,73
20052,8,8,2759
20053,8,8,862
20054,8,8,4596
20055,8,8,243
20056,8,8,449
20057,8,8,344
20058,8,8,1650
20059,8,8,2127
20060,8,8,104
20061,8,8,1113
20062,8,8,581
20063,8,8,365
20064,8,8,1433
20065,8,8,368
20066,8,8,179
20067,8,8,189
20068,8,8,58
20069,8,8,326
20070,8,8,233
20071,8,8,592
20072,8,8,438
44476,8,9,884
44477,8,9,1028
44478,8,9,80
44479,8,9,2064
44480,8,9,631
44481,8,9,0
44482,8,9,182
44483,8,9,3504
44484,8,9,6791
44485,8,9,2877
44486,8,9,2038
44487,8,9,824
44488,8,9,859
40736,8,10,1944
40737,8,10,5112
40738,8,10,10861
40739,8,10,0
40740,8,10,80
40741,8,10,250
40742,8,10,290
40743,8,10,5437
40744,8,10,108
40745,8,10,172
40746,8,10,0
40747,8,10,2046
40748,8,10,0
40749,8,10,10185
40750,8,10,11115
40751,8,10,22867
40752,8,10,935
40753,8,10,1425
40754,8,10,47
40755,8,10,1730
40756,8,10,3317
40757,8,10,3444
40758,8,10,1984
40759,8,10,355
40760,8,10,4855
40761,8,10,1815
40762,8,10,95
40763,8,10,52587
40764,8,10,1508
40765,8,10,618
40766,8,10,10394
40767,8,10,694
40768,8,10,1608
40769,8,10,805
40770,8,10,3738
40771,8,10,0
40772,8,10,0
40773,8,10,1592
40774,8,10,3075
40775,8,10,1693
40776,8,10,218
40777,8,10,10884
40778,8,10,2
40779,8,10,697
40780,8,10,0
40781,8,10,0
44489,8,10,0
44490,8,10,284
44491,8,10,6251
44492,8,10,348
44493,8,10,108
44494,8,10,1515
44495,8,10,121
44496,8,10,1514
44497,8,10,94
44498,8,10,473
44499,8,10,2325
44500,8,10,417
44501,8,10,3450
44502,8,10,573
44503,8,10,2543
44504,8,10,2223
44505,8,10,2138
44506,8,10,2085
44507,8,10,0
44508,8,10,464
44509,8,10,98
44510,8,10,1853
20073,8,11,0
20074,8,11,323
20075,8,11,440
20076,8,11,727
20077,8,11,1349
20078,8,11,1894
20079,8,11,0
20080,8,11,3275
20081,8,11,935
20082,8,11,1297
20083,8,11,312
20084,8,11,115
20085,8,11,399
20086,8,11,2569
20087,8,11,3297
20088,8,11,750
20089,8,11,337
20090,8,11,221
20091,8,11,388
20092,8,11,0
20093,8,11,13
20094,8,11,116
20095,8,11,380
20096,8,11,6086
20097,8,11,50
20098,8,11,348
20099,8,11,212
20100,8,11,106
20101,8,11,618
20102,8,11,553
20103,8,11,-232
20104,8,11,1214
20105,8,11,454
20106,8,11,41
20107,8,11,1440
20108,8,11,2416
20109,8,11,5163
20110,8,11,1496
20111,8,11,385
20112,8,11,705
20113,8,11,347
20114,8,11,2277
20115,8,11,838
20116,8,11,274
20117,8,11,687
20118,8,11,1100
20119,8,11,617
20120,8,11,356
20121,8,11,5108
20122,8,11,476
20123,8,11,4231
20124,8,11,0
20125,8,11,161
20126,8,11,268
20127,8,11,13338
20128,8,11,321
20129,8,11,14
20130,8,11,657
20131,8,11,9
20132,8,11,2950
20133,8,11,8408
20134,8,11,462
20135,8,11,5
20136,8,11,7513
20137,8,11,115
20138,8,11,348
20139,8,11,394
20140,8,11,2764
20141,8,11,-112
20142,8,11,319
20143,8,11,3568
20144,8,11,944
20145,8,11,2
20146,8,11,1410
20147,8,11,3886
20148,8,11,2750
20149,8,11,787
20150,8,11,67
20151,8,11,646
20152,8,11,1879
20153,8,11,98
20154,8,11,3043
20155,8,11,405
20156,8,11,1395
20157,8,11,564
20158,8,11,174
20159,8,11,371
20160,8,11,0
20161,8,11,0
20162,8,11,44
20163,8,11,-276
20164,8,11,2167
20165,8,11,69
20166,8,11,340
20167,8,11,99
20168,8,11,644
20169,8,11,15
20170,8,11,0
20171,8,11,5665
20172,8,11,3843
20173,8,11,756
20174,8,11,699
20175,8,11,131
20176,8,11,0
20177,8,11,11797
20178,8,11,7567
20179,8,11,235
20180,8,11,1463
20181,8,11,0
20182,8,11,370
20183,8,11,614
20184,8,11,2421
20185,8,11,2123
20186,8,11,361
20187,8,11,112
20188,8,11,0
20189,8,11,15
20190,8,11,272
20191,8,11,500
20192,8,11,5455
20193,8,11,1763
20194,8,11,0
20195,8,11,-11
20196,8,11,159
20197,8,11,4520
20198,8,11,448
20199,8,11,3184
20200,8,11,0
20201,8,11,942
20202,8,11,997
20203,8,11,4889
20204,8,11,259
20205,8,11,1242
20206,8,11,518
20207,8,11,209
20208,8,11,1260
20209,8,11,1532
20210,8,11,1780
20211,8,11,-2
20212,8,11,54
20213,8,11,-292
20214,8,11,-209
20215,8,11,1210
20216,8,11,5521
20217,8,11,2388
20218,8,11,3470
20219,8,11,1148
20220,8,11,214
20221,8,11,901
20222,8,11,1569
20223,8,11,0
20224,8,11,246
20225,8,11,1804
20226,8,11,7876
20227,8,11,1120
20228,8,11,2785
20229,8,11,834
20230,8,11,3194
20231,8,11,671
20232,8,11,159
20233,8,11,23917
20234,8,11,2190
20235,8,11,-240
20236,8,11,0
20237,8,11,344
20238,8,11,416
20239,8,11,754
20240,8,11,1045
20241,8,11,4040
20242,8,11,1869
20243,8,11,3465
20244,8,11,751
20245,8,11,43
20246,8,11,1364
20247,8,11,1666
20248,8,11,172
20249,8,11,113
20250,8,11,4495
20251,8,11,3096
20252,8,11,116
20253,8,11,801
20254,8,11,540
20255,8,11,548
20256,8,11,1780
20257,8,11,379
20258,8,11,8
20259,8,11,0
20260,8,11,4123
20261,8,11,752
20262,8,11,917
20263,8,11,223
20264,8,11,370
20265,8,11,856
20266,8,11,0
20267,8,11,578
20268,8,11,11835
20269,8,11,1980
20270,8,11,300
20271,8,11,0
20272,8,11,741
20273,8,11,416
20274,8,11,256
20275,8,11,889
20276,8,11,1
20277,8,11,2703
20278,8,11,0
20279,8,11,498
20280,8,11,653
20281,8,11,2960
20282,8,11,24
20283,8,11,108
20284,8,11,3723
20285,8,11,410
20286,8,11,149
20287,8,11,725
20288,8,11,215
20289,8,11,299
20290,8,11,794
20291,8,11,456
20292,8,11,134
20293,8,11,217
20294,8,11,1127
20295,8,11,1512
20296,8,11,2018
20297,8,11,28
20298,8,11,999
20299,8,11,32
20300,8,11,421
20301,8,11,-681
20302,8,11,1273
20303,8,11,713
20304,8,11,569
20305,8,11,982
20306,8,11,0
20307,8,11,112
20308,8,11,13834
20309,8,11,353
20310,8,11,22
20311,8,11,1191
20312,8,11,4945
20313,8,11,4186
20314,8,11,206
20315,8,11,289
20316,8,11,0
20317,8,11,-1980
20318,8,11,2784
20319,8,11,187
20320,8,11,741
20321,8,11,111
20322,8,11,1166
20323,8,11,914
20324,8,11,2672
20325,8,11,271
20326,8,11,1100
20327,8,11,1086
20328,8,11,8538
20329,8,11,-204
20330,8,11,2586
20331,8,11,4
20332,8,11,-13
20333,8,11,1208
20334,8,11,4459
20335,8,11,-3
20336,8,11,7742
20337,8,11,3832
20338,8,11,825
20339,8,11,4676
20340,8,11,6493
20341,8,11,443
20342,8,11,543
20343,8,11,1882
20344,8,11,223
20345,8,11,2
20346,8,11,2411
20347,8,11,3739
20348,8,11,762
20349,8,11,24
20350,8,11,4594
20351,8,11,1434
20352,8,11,290
20353,8,11,476
20354,8,11,478
20355,8,11,-71
20356,8,11,8351
20357,8,11,0
20358,8,11,1161
20359,8,11,2639
20360,8,11,541
20361,8,11,8
20362,8,11,487
20363,8,11,30
20364,8,11,1785
20365,8,11,519
20366,8,11,5287
20367,8,11,3426
20368,8,11,0
20369,8,11,1296
20370,8,11,2120
20371,8,11,3663
20372,8,11,354
20373,8,11,5219
20374,8,11,719
20375,8,11,0
20376,8,11,111
20377,8,11,9609
20378,8,11,14093
20379,8,11,863
20380,8,11,451
20381,8,11,1054
20382,8,11,12
20383,8,11,3927
20384,8,11,1301
20385,8,11,11
20386,8,11,828
20387,8,11,-267
20388,8,11,2657
20389,8,11,4782
20390,8,11,412
20391,8,11,15088
20392,8,11,433
20393,8,11,1859
20394,8,11,6753
20395,8,11,1039
20396,8,11,335
20397,8,11,989
20398,8,11,715
20399,8,11,-61
20400,8,11,2787
40782,8,11,538
40783,8,11,3857
40784,8,11,1995
40785,8,11,4092
40786,8,11,6236
40787,8,11,423
40788,8,11,2427
40789,8,11,13297
40790,8,11,4365
40791,8,11,199
40792,8,11,683
40793,8,11,201
40794,8,11,504
40795,8,11,-32
40796,8,11,2376
40797,8,11,73
40798,8,11,1559
40799,8,11,190
40800,8,11,94
40801,8,11,2929
40802,8,11,130
40803,8,11,1215
40804,8,11,5916
40805,8,11,3450
40806,8,11,1108
40807,8,11,1311
40808,8,11,589
40809,8,11,1853
40810,8,11,4401
40811,8,11,199
40812,8,11,201
40813,8,11,533
40814,8,11,6573
40815,8,11,2557
40816,8,11,631
40817,8,11,131
40818,8,11,620
40819,8,11,789
40820,8,11,3840
40821,8,11,53
40822,8,11,280
40823,8,11,1923
40824,8,11,994
40825,8,11,96
40826,8,11,630
40827,8,11,661
40828,8,11,1600
40829,8,11,100
40830,8,11,238
40831,8,11,1435
40832,8,11,1199
40833,8,11,260
40834,8,11,357
40835,8,11,1013
40836,8,11,125
40837,8,11,1165
40838,8,11,0
40839,8,11,437
40840,8,11,413
40841,8,11,60
40842,8,11,480
40843,8,11,4321
40844,8,11,2155
40845,8,11,4290
40846,8,11,539
40847,8,11,312
44511,8,11,272
44512,8,11,10185
44513,8,11,1925
44514,8,11,899
44515,8,11,2331
44516,8,11,324
44517,8,11,116
44518,8,11,1779
44519,8,11,346
44520,8,11,353
44521,8,11,27696
44522,8,11,2155
44523,8,11,590
44524,8,11,2374
44525,8,11,920
44526,8,11,7050
20401,8,12,1716
20402,8,12,636
20403,8,12,115
20404,8,12,3362
20405,8,12,3656
20406,8,12,1568
20407,8,12,2551
20408,8,12,948
20409,8,12,37
20410,8,12,2722
20411,8,12,-12
20412,8,12,764
20413,8,12,52
20414,8,12,826
20415,8,12,171
20416,8,12,2395
20417,8,12,1535
20418,8,12,685
20419,8,12,482
20420,8,12,-113
20421,8,12,4
20422,8,12,1280
20423,8,12,0
20424,8,12,3020
20425,8,12,-336
20426,8,12,30
20427,8,12,0
20428,8,12,855
20429,8,12,646
20430,8,12,1103
20431,8,12,123
20432,8,12,980
20433,8,12,5904
20434,8,12,1880
20435,8,12,317
20436,8,12,-880
20437,8,12,297
20438,8,12,2112
20439,8,12,300
20440,8,12,212
20441,8,12,0
20442,8,12,573
20443,8,12,220
20444,8,12,100
20445,8,12,1383
20446,8,12,5942
20447,8,12,1050
20448,8,12,1575
20449,8,12,1622
20450,8,12,0
20451,8,12,3533
20452,8,12,94
20453,8,12,7560
20454,8,12,874
20455,8,12,0
20456,8,12,1009
20457,8,12,827
20458,8,12,74
20459,8,12,562
20460,8,12,172
20461,8,12,100
20462,8,12,0
20463,8,12,1463
20464,8,12,1269
20465,8,12,419
20466,8,12,67
20467,8,12,1659
20468,8,12,362
20469,8,12,700
20470,8,12,2192
20471,8,12,553
20472,8,12,1913
20473,8,12,279
20474,8,12,2757
20475,8,12,3616
20476,8,12,586
20477,8,12,1472
20478,8,12,24
20479,8,12,353
20480,8,12,418
20481,8,12,-777
20482,8,12,2419
20483,8,12,2667
20484,8,12,8304
20485,8,12,12409
20486,8,12,5
20487,8,12,478
20488,8,12,-253
20489,8,12,8138
20490,8,12,438
20491,8,12,27
20492,8,12,0
20493,8,12,2781
20494,8,12,443
20495,8,12,277
20496,8,12,554
20497,8,12,557
20498,8,12,871
20499,8,12,328
20500,8,12,2347
20501,8,12,77
20502,8,12,4044
20503,8,12,19213
20504,8,12,0
20505,8,12,-114
20506,8,12,8449
20507,8,12,5907
20508,8,12,2481
20509,8,12,850
20510,8,12,614
20511,8,12,1836
20512,8,12,1038
20513,8,12,-1
20514,8,12,1067
20515,8,12,329
20516,8,12,281
20517,8,12,759
20518,8,12,368
20519,8,12,-672
20520,8,12,-526
20521,8,12,0
20522,8,12,2024
20523,8,12,3243
20524,8,12,1986
20525,8,12,2835
20526,8,12,3508
20527,8,12,11563
20528,8,12,1951
20529,8,12,544
20530,8,12,1504
20531,8,12,350
20532,8,12,2269
20533,8,12,53
20534,8,12,897
20535,8,12,1466
20536,8,12,59
20537,8,12,1399
20538,8,12,0
20539,8,12,1368
20540,8,12,148
20541,8,12,-136
20542,8,12,86
20543,8,12,273
20544,8,12,1411
20545,8,12,0
20546,8,12,396
20547,8,12,3241
20548,8,12,6004
20549,8,12,23919
20550,8,12,894
20551,8,12,-1854
20552,8,12,117
20553,8,12,108
20554,8,12,382
20555,8,12,1146
20556,8,12,93
20557,8,12,25
20558,8,12,8897
20559,8,12,508
20560,8,12,190
20561,8,12,2714
20562,8,12,1631
20563,8,12,579
20564,8,12,720
20565,8,12,940
20566,8,12,4089
20567,8,12,548
20568,8,12,175
20569,8,12,1567
20570,8,12,209
20571,8,12,812
20572,8,12,362
20573,8,12,658
20574,8,12,432
20575,8,12,4751
20576,8,12,134
20577,8,12,2552
20578,8,12,0
20579,8,12,106
20580,8,12,1849
20581,8,12,23
20582,8,12,487
20583,8,12,1478
20584,8,12,157
20585,8,12,350
20586,8,12,0
20587,8,12,1424
20588,8,12,2296
20589,8,12,1511
20590,8,12,711
20591,8,12,12
20592,8,12,434
20593,8,12,131
20594,8,12,1071
20595,8,12,7586
20596,8,12,426
20597,8,12,222
20598,8,12,1456
20599,8,12,842
20600,8,12,1011
20601,8,12,1514
20602,8,12,3473
20603,8,12,128
20604,8,12,1141
20605,8,12,596
20606,8,12,496
20607,8,12,43
20608,8,12,1627
20609,8,12,67
20610,8,12,0
20611,8,12,566
20612,8,12,1325
20613,8,12,388
20614,8,12,53
20615,8,12,1072
20616,8,12,1579
20617,8,12,553
20618,8,12,258
20619,8,12,1694
20620,8,12,8553
20621,8,12,408
20622,8,12,1223
20623,8,12,599
20624,8,12,1858
20625,8,12,286
20626,8,12,1173
20627,8,12,208
20628,8,12,297
20629,8,12,2278
20630,8,12,3679
20631,8,12,520
20632,8,12,27
20633,8,12,271
20634,8,12,153
20635,8,12,1289
20636,8,12,250
20637,8,12,36
20638,8,12,87
20639,8,12,9634
20640,8,12,545
20641,8,12,4943
20642,8,12,1659
